manufacturer,range,model,capcode,derivative,introduced,discontinued,doors,drivetrain,transmission,fueltype,bodystyle
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO20DES5EHIA  8","2.0 VVT-i Hybrid Design 5dr CVT","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO20DSP5EHIA  8","2.0 VVT-i Hybrid Design 5dr CVT [Panoramic Roof]","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO12DSP5EPTM  8","1.2T VVT-i Design 5dr [Panoramic Roof]","Sat Dec 01 00:00:00 GMT 2018","Tue Oct 15 00:00:00 BST 2019","5","F","M","P","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO18ICO5EHIA  8","1.8 VVT-i Hybrid Icon 5dr CVT","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO18ICT5EHIA  8","1.8 VVT-i Hybrid Icon Tech 5dr CVT","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO18DES5EHIA  8","1.8 VVT-i Hybrid Design 5dr CVT","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO18GSP5EHIA  8","1.8 VVT-i Hybrid GR Sport 5dr CVT","Tue Oct 15 00:00:00 BST 2019","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO18TRK5EHIA  8","1.8 VVT-i Hybrid Trek 5dr CVT","Tue Oct 15 00:00:00 BST 2019","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO12DES5EPTM  8","1.2T VVT-i Design 5dr","Sat Dec 01 00:00:00 GMT 2018","Tue Oct 15 00:00:00 BST 2019","5","F","M","P","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO12ICT5EPTM  8","1.2T VVT-i Icon Tech 5dr","Sat Dec 01 00:00:00 GMT 2018","Tue Oct 15 00:00:00 BST 2019","5","F","M","P","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO12ICO5EPTM  8","1.2T VVT-i Icon 5dr","Sat Dec 01 00:00:00 GMT 2018","Tue Oct 15 00:00:00 BST 2019","5","F","M","P","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO20EJP5EHIA  8","2.0 VVT-i Hybrid Excel 5dr CVT [JBL/Pan Roof]","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO20EXR5EHIA  8","2.0 VVT-i Hybrid Excel 5dr CVT [Panoramic Roof]","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO20EXJ5EHIA  8","2.0 VVT-i Hybrid Excel 5dr CVT [JBL]","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO20EXL5EHIA  8","2.0 VVT-i Hybrid Excel 5dr CVT","Sat Dec 01 00:00:00 GMT 2018","","5","F","A","H","Estate"
"TOYOTA","COROLLA","COROLLA TOURING SPORT","TOCO20TRK5EHIA  8","2.0 VVT-i Hybrid Trek 5dr CVT","Tue Oct 15 00:00:00 BST 2019","","5","F","A","H","Estate"
"SUZUKI","SWIFT","SWIFT HATCHBACK SPECIAL EDITIONS","SISW12ATT5HPIM  5","1.2 Dualjet Attitude 5dr","Tue Jan 01 00:00:00 GMT 2019","","5","F","M","P","Hatchback"
"AUDI","R8","R8 COUPE","AUR852PCB2CPIA4 3","5.2 FSI V10 Quattro Perform Carbon Bk 2dr S Tronic","Fri Feb 01 00:00:00 GMT 2019","","2","4","A","P","Coupe"
"AUDI","R8","R8 COUPE","AUR852   2CPIA4 3","5.2 FSI V10 Quattro 2dr S Tronic","Fri Feb 01 00:00:00 GMT 2019","","2","4","A","P","Coupe"
"AUDI","R8","R8 COUPE","AUR852PER2CPIA4 3","5.2 FSI V10 Quattro Performance 2dr S Tronic","Fri Feb 01 00:00:00 GMT 2019","","2","4","A","P","Coupe"
"AUDI","R8","R8 COUPE SPECIAL EDITIONS","AUR852DEC2CPIA4 3","5.2 FSI V10 Quattro Perf Decennium Ed 2dr S Tronic","Fri Feb 01 00:00:00 GMT 2019","Fri Jul 05 00:00:00 BST 2019","2","4","A","P","Sports"
"AUDI","R8","R8 SPYDER","AUR852PCB2VPIA4 3","5.2 FSI V10 Quattro Perform Carbon Bk 2dr S Tronic","Fri Feb 01 00:00:00 GMT 2019","","2","4","A","P","Sports"
"AUDI","R8","R8 SPYDER","AUR852   2VPIA4 3","5.2 FSI V10 Quattro 2dr S Tronic","Fri Feb 01 00:00:00 GMT 2019","","2","4","A","P","Sports"
"AUDI","R8","R8 SPYDER","AUR852PER2VPIA4 3","5.2 FSI V10 Quattro Performance 2dr S Tronic","Fri Feb 01 00:00:00 GMT 2019","","2","4","A","P","Sports"
"SEAT","CUPRA ATECA","CUPRA ATECA ESTATE","SECA20CSK5EPTA4","2.0 TSI 5dr DSG 4Drive [Comfort + Sound pack]","Thu Nov 01 00:00:00 GMT 2018","","5","4","A","P","Estate"
"SEAT","CUPRA ATECA","CUPRA ATECA ESTATE","SECA20   5EPTA4","2.0 TSI 5dr DSG 4Drive","Thu Nov 01 00:00:00 GMT 2018","","5","4","A","P","Estate"
"SEAT","CUPRA ATECA","CUPRA ATECA ESTATE","SECA20DSP5EPTA4","2.0 TSI 5dr DSG 4Drive [Design pack]","Thu Nov 01 00:00:00 GMT 2018","","5","4","A","P","Estate"
"SEAT","CUPRA ATECA","CUPRA ATECA ESTATE","SECA20CSD5EPTA4","2.0 TSI 5dr DSG 4Drive [C+S Pack + Design pack]","Thu Nov 01 00:00:00 GMT 2018","","5","4","A","P","Estate"
"MCLAREN","600","600LT COUPE","M16038   2CPTA","V8 2dr SSG Auto","Thu Jun 28 00:00:00 BST 2018","","2","R","A","P","Coupe"
"HYUNDAI","KONA","KONA HATCHBACK SPECIAL EDITIONS","HYKN16IME5HPTA","1.6T GDi Iron Man Edition 5dr DCT","Tue Jan 01 00:00:00 GMT 2019","Mon Jul 01 00:00:00 BST 2019","5","F","A","P","Hatchback"
"HYUNDAI","KONA","KONA HATCHBACK SPECIAL EDITIONS","HYKN10PE 5HPTM","1.0T GDi Play Edition 5dr","Mon Jul 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20PPS5HDTA  4","B200d Sport Premium Plus 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15SPO5HDTA  4","B180d Sport 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15SXT5HDTA  4","B180d Sport Executive 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15PLL5HDTM  4","B180d AMG Line Premium Plus 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15LAP5HDTM  4","B180d AMG Line Premium 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15LAE5HDTM  4","B180d AMG Line Executive 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15SRP5HDTA  4","B180d Sport Premium 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15LMA5HDTM  4","B180d AMG Line 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15PPS5HDTM  4","B180d Sport Premium Plus 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15SRP5HDTM  4","B180d Sport Premium 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15SXT5HDTM  4","B180d Sport Executive 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15SPO5HDTM  4","B180d Sport 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15PPS5HDTA  4","B180d Sport Premium Plus 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15LMA5HDTA  4","B180d AMG Line 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20LAE5HDTA  4","B200d AMG Line Executive 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20LAP5HDTA  4","B200d AMG Line Premium 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20MAE5HDTA  4","B220d AMG Line 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20MLX5HDTA  4","B220d AMG Line Executive 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20PLL5HDTA  4","B200d AMG Line Premium Plus 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20MLM5HDTA  4","B220d AMG Line Premium 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20MPL5HDTA  4","B220d AMG Line Premium Plus 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20LMA5HDTA  4","B200d AMG Line 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20SRP5HDTA  4","B200d Sport Premium 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20SXT5HDTA  4","B200d Sport Executive 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC20SPO5HDTA  4","B200d Sport 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15PLL5HDTA  4","B180d AMG Line Premium Plus 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15LAP5HDTA  4","B180d AMG Line Premium 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS DIESEL HATCHBACK","MEBC15LAE5HDTA  4","B180d AMG Line Executive 5dr Auto","Mon Mar 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20LAP5HPTA  4","B250 AMG Line Premium 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MPP5HPTA  4","B200 AMG Line Premium Plus 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20MAE5HPTA  4","B220 AMG Line 5dr Auto","Sat Jun 01 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20MLX5HPTA  4","B220 AMG Line Executive 5dr Auto","Sat Jun 01 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20MLM5HPTA  4","B220 AMG Line Premium 5dr Auto","Sat Jun 01 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20MPL5HPTA  4","B220 AMG Line Premium Plus 5dr Auto","Sat Jun 01 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20LMA5HPTA4 4","B220 4MATIC AMG Line 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","4","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20LAE5HPTA4 4","B220 4MATIC AMG Line Executive 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","4","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20LAP5HPTA4 4","B220 4MATIC AMG Line Premium 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","4","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20PLL5HPTA4 4","B220 4MATIC AMG Line Premium Plus 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","4","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PPS5HPTM  4","B180 Sport Premium Plus 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SRP5HPTM  4","B180 Sport Premium 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SXT5HPTM  4","B180 Sport Executive 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SPO5HPTM  4","B180 Sport 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PPU5HPTM  4","B200 Sport Premium Plus 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PPS5HPTA  4","B180 Sport Premium Plus 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PMP5HPTM  4","B200 Sport Premium 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13LMA5HPTM  4","B180 AMG Line 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20LAE5HPTA  4","B250 AMG Line Executive 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20LMA5HPTA  4","B250 AMG Line 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MAI5HPTM  4","B200 AMG Line 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC20PLL5HPTA  4","B250 AMG Line Premium Plus 5dr Auto","Thu Apr 04 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SPO5HPTA  4","B180 Sport 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SXT5HPTA  4","B180 Sport Executive 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SRP5HPTA  4","B180 Sport Premium 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PLL5HPTM  4","B180 AMG Line Premium Plus 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13LAP5HPTM  4","B180 AMG Line Premium 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13LAE5HPTM  4","B180 AMG Line Executive 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MLP5HPTA  4","B200 AMG Line Premium 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MLE5HPTA  4","B200 AMG Line Executive 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MAI5HPTA  4","B200 AMG Line 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PPU5HPTA  4","B200 Sport Premium Plus 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13OPX5HPTM  4","B200 Sport Executive 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SPT5HPTM  4","B200 Sport 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PLL5HPTA  4","B180 AMG Line Premium Plus 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13LAP5HPTA  4","B180 AMG Line Premium 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13LAE5HPTA  4","B180 AMG Line Executive 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13LMA5HPTA  4","B180 AMG Line 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13PMP5HPTA  4","B200 Sport Premium 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13OPX5HPTA  4","B200 Sport Executive 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13SPT5HPTA  4","B200 Sport 5dr Auto","Sat Feb 16 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MPP5HPTM  4","B200 AMG Line Premium Plus 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MLP5HPTM  4","B200 AMG Line Premium 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"MERCEDES-BENZ","B CLASS","B CLASS HATCHBACK","MEBC13MLE5HPTM  4","B200 AMG Line Executive 5dr","Sat Jun 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"KIA","PICANTO","PICANTO HATCHBACK SPECIAL EDITION","KIPI10WAV5HPIM  4","1.0 Wave 5dr","Wed Jan 02 00:00:00 GMT 2019","","5","F","M","P","Hatchback"
"KIA","PICANTO","PICANTO HATCHBACK SPECIAL EDITION","KIPI12TE 5HPIA  4","1.25 Titanium Edition 5dr Auto","Mon Jul 01 00:00:00 BST 2019","","5","F","A","P","Hatchback"
"KIA","PICANTO","PICANTO HATCHBACK SPECIAL EDITION","KIPI10TE 5HPIM  4","1.0 Titanium Edition 5dr","Mon Jul 01 00:00:00 BST 2019","","5","F","M","P","Hatchback"
"KIA","PRO CEED","PRO CEED SHOOTING BRAKE","KIPC16GT 5EPTA  5","1.6T GDi ISG GT 5dr DCT","Mon Jan 21 00:00:00 GMT 2019","","5","F","A","P","Estate"
"KIA","PRO CEED","PRO CEED SHOOTING BRAKE","KIPC14GLI5EPTM  5","1.4T GDi ISG GT-Line 5dr","Mon Jan 21 00:00:00 GMT 2019","","5","F","M","P","Estate"
"KIA","PRO CEED","PRO CEED SHOOTING BRAKE","KIPC14GLI5EPTA  5","1.4T GDi ISG GT-Line 5dr DCT","Mon Jan 21 00:00:00 GMT 2019","","5","F","A","P","Estate"
"KIA","PRO CEED","PRO CEED SHOOTING BRAKE","KIPC14GTS5EPTA  5","1.4T GDi ISG GT-Line S 5dr DCT","Mon Jan 21 00:00:00 GMT 2019","","5","F","A","P","Estate"
"KIA","PRO CEED","PRO CEED DIESEL SHOOTING BRAKE","KIPC16GLI5EDTM  5","1.6 CRDi ISG GT-Line 5dr","Mon Jan 21 00:00:00 GMT 2019","","5","F","M","D","Estate"
"KIA","PRO CEED","PRO CEED DIESEL SHOOTING BRAKE","KIPC16GLI5EDTA  5","1.6 CRDi ISG GT-Line 5dr DCT","Mon Jan 21 00:00:00 GMT 2019","","5","F","A","D","Estate"
"MITSUBISHI","ASX","ASX ESTATE SPECIAL EDITIONS","MIAS16BLK5EPIM  2","1.6 Black 5dr","Tue Jan 08 00:00:00 GMT 2019","Thu Aug 01 00:00:00 BST 2019","5","F","M","P","Estate"
"MITSUBISHI","OUTLANDER","OUTLANDER ESTATE SPECIAL EDITIONS","MIOU20BLK5EPIA4 5","2.0 Black 5dr CVT","Tue Jan 08 00:00:00 GMT 2019","Fri Jun 21 00:00:00 BST 2019","5","4","A","P","4x4"
"PORSCHE","911","911 [992] CARRERA COUPE","PO9930C  2CPTA  2","2dr PDK","Sun Sep 01 00:00:00 BST 2019","","2","R","A","P","Coupe"
"PORSCHE","911","911 [992] CARRERA COUPE","PO9930CS 2CPTA  2","S 2dr PDK","Fri Mar 01 00:00:00 GMT 2019","Mon Oct 28 00:00:00 GMT 2019","2","R","A","P","Coupe"
"PORSCHE","911","911 [992] CARRERA 4 COUPE","PO9930C4S2CPTA4 2","S 2dr PDK","Fri Mar 01 00:00:00 GMT 2019","Mon Oct 28 00:00:00 GMT 2019","2","4","A","P","Coupe"
"PORSCHE","911","911 [992] CARRERA 4 COUPE","PO9930C4 2CPTA4 2","2dr PDK","Mon Oct 28 00:00:00 GMT 2019","","2","4","A","P","Coupe"
"KIA","E-NIRO","E-NIRO ESTATE SPECIAL EDITIONS","KINI00FE 5EE A  1","150kW First Edition 64kWh 5dr Auto","Mon Apr 01 00:00:00 BST 2019","","5","F","A","E","Estate"
"FORD","MONDEO","MONDEO HATCHBACK","FOMO15SLE5HPTM  7","1.5 EcoBoost ST-Line Edition 5dr","Mon Feb 04 00:00:00 GMT 2019","","5","F","M","P","Hatchback"
"FORD","MONDEO","MONDEO HATCHBACK","FOMO15TE 5HPTA  7","1.5 EcoBoost Titanium Edition 5dr Auto","Mon Feb 04 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"FORD","MONDEO","MONDEO HATCHBACK","FOMO15TE 5HPTM  7","1.5 EcoBoost Titanium Edition 5dr","Mon Feb 04 00:00:00 GMT 2019","","5","F","M","P","Hatchback"
"FORD","MONDEO","MONDEO HATCHBACK","FOMO15SLU5HPTM  7","1.5 EcoBoost ST-Line Edition [Lux] 5dr","Mon Feb 04 00:00:00 GMT 2019","","5","F","M","P","Hatchback"
"FORD","MONDEO","MONDEO HATCHBACK","FOMO15ZTE5HPTA  7","1.5 EcoBoost Zetec Edition 5dr Auto","Mon Feb 04 00:00:00 GMT 2019","","5","F","A","P","Hatchback"
"FORD","MONDEO","MONDEO HATCHBACK","FOMO15ZTE5HPTM  7","1.5 EcoBoost Zetec Edition 5dr","Mon Feb 04 00:00:00 GMT 2019","","5","F","M","P","Hatchback"
"FORD","MONDEO","MONDEO DIESEL HATCHBACK","FOMO20S9U5HDTA4 7","2.0 EcoBlue 190 ST-Line Ed [Lux] 5dr Powershft AWD","Mon Feb 04 00:00:00 GMT 2019","","5","4","A","D","Hatchback"
"FORD","MONDEO","MONDEO DIESEL HATCHBACK","FOMO20TE 5HDTM  7","2.0 EcoBlue Titanium Edition 5dr","Mon Feb 04 00:00:00 GMT 2019","","5","F","M","D","Hatchback"
"FORD","MONDEO","MONDEO DIESEL HATCHBACK","FOMO20TE 5HDTA  7","2.0 EcoBlue Titanium Edition 5dr Powershift","Mon Feb 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"FORD","MONDEO","MONDEO DIESEL HATCHBACK","FOMO209TE5HDTA  7","2.0 EcoBlue 190 Titanium Edition 5dr Powershift","Mon Feb 04 00:00:00 GMT 2019","","5","F","A","D","Hatchback"
"FORD","MONDEO","MONDEO DIESEL HATCHBACK","FOMO20SLU5HDTM  7","2.0 EcoBlue ST-Line Edition [Lux] 5dr","Mon Feb 04 00:00:00 GMT 2019","","5","F","M","D","Hatchback"
"FORD","MONDEO","MONDEO DIESEL HATCHBACK","FOMO20SLE5HDTM  7","2.0 EcoBlue ST-Line Edition 5dr","Mon Feb 04 00:00:00 GMT 2019","","5","F","M","D","Hatchback"
